sp_id	sp_gq_id	age	sex
936847056	450004093	19	F
936847055	450004093	20	F
936847054	450004093	18	F
936847053	450004093	20	F
936847052	450004093	22	F
936847051	450004093	19	F
936847050	450004093	18	F
936847049	450004093	18	F
936847048	450004093	19	F
936847047	450004093	20	F
936847046	450004093	19	F
936847045	450004093	20	F
936847044	450004093	18	F
936847043	450004093	20	F
936847042	450004093	20	F
936847041	450004093	19	F
936847040	450004093	21	F
936847039	450004093	18	F
936847038	450004093	20	F
936847037	450004093	19	F
936847036	450004093	19	F
936847035	450004093	19	F
936847034	450004093	18	F
936847033	450004093	19	F
936847032	450004093	22	F
936847031	450004093	19	F
936847030	450004093	22	F
936847029	450004093	24	F
936847028	450004093	22	F
936847218	450004093	18	F
936847219	450004093	22	F
936847220	450004093	21	F
936847221	450004093	19	F
936847222	450004093	19	F
936847223	450004093	19	F
936847224	450004093	21	F
936847225	450004093	18	F
936847226	450004093	24	F
936847227	450004093	19	F
936847228	450004093	19	F
936847229	450004093	19	F
936847230	450004093	19	F
936847231	450004093	19	F
936847232	450004093	21	F
936847233	450004093	23	F
936847234	450004093	22	F
936847235	450004093	19	F
936847236	450004093	22	F
936847237	450004093	27	F
936847238	450004093	19	F
936847239	450004093	19	F
936847240	450004093	20	F
936847241	450004093	19	F
936847242	450004093	22	F
936847243	450004093	22	F
936847244	450004093	24	F
936847245	450004093	18	F
936847246	450004093	19	F
936847247	450004093	19	F
936847248	450004093	19	F
936847249	450004093	19	F
936847250	450004093	19	F
936847251	450004093	22	F
936847252	450004093	19	F
936847253	450004093	21	F
936847254	450004093	18	F
936847255	450004093	19	F
936847256	450004093	19	F
936847257	450004093	18	F
936847258	450004093	23	F
936847259	450004093	20	F
936847260	450004093	20	F
936847261	450004093	19	F
936847262	450004093	20	F
936847263	450004093	18	F
936847264	450004093	29	F
936847265	450004093	19	F
936847266	450004093	20	F
936847267	450004093	24	F
936847268	450004093	23	F
936847269	450004093	20	F
936847270	450004093	19	F
936847271	450004093	21	F
936847272	450004093	19	F
936847273	450004093	18	F
936847274	450004093	20	F
936847275	450004093	20	F
936847276	450004093	18	F
936847277	450004093	18	F
936847278	450004093	24	F
936847279	450004093	19	F
936847280	450004093	18	F
936847281	450004093	20	F
936847282	450004093	32	F
936847283	450004093	21	F
936847284	450004093	19	F
936847285	450004093	21	F
936847286	450004093	19	F
936847287	450004093	19	F
936847288	450004093	18	F
936847289	450004093	19	F
936847290	450004093	18	F
936847291	450004093	20	F
936847292	450004093	18	F
936847293	450004093	21	F
936847294	450004093	22	F
936847295	450004093	19	F
936847296	450004093	19	F
936847297	450004093	23	F
936847298	450004093	19	F
936847299	450004093	22	F
936847300	450004093	24	F
936847301	450004093	19	F
936847302	450004093	18	F
936847303	450004093	28	F
936847304	450004093	23	F
936847305	450004093	18	F
936847306	450004093	19	F
936847307	450004093	19	F
936847308	450004093	19	F
936847309	450004093	19	F
936847310	450004093	18	F
936847311	450004093	19	F
936847312	450004093	19	F
936847313	450004093	18	F
936847314	450004093	18	F
936847315	450004093	18	F
936847316	450004093	19	F
936847317	450004093	19	F
936847318	450004093	18	F
936847319	450004093	24	F
936847320	450004093	20	F
936847321	450004093	24	F
936847405	450004093	20	F
936847404	450004093	22	F
936847403	450004093	18	F
936847402	450004093	18	F
936847401	450004093	21	F
936847400	450004093	18	F
936847399	450004093	22	F
936847398	450004093	19	F
936847397	450004093	20	F
936847396	450004093	20	F
936847395	450004093	23	F
936847394	450004093	18	F
936847393	450004093	23	F
936847392	450004093	22	F
936847391	450004093	19	F
936847390	450004093	21	F
936847389	450004093	19	F
936847388	450004093	19	F
936847387	450004093	18	F
936847386	450004093	19	F
936847385	450004093	19	F
936847384	450004093	19	F
936847383	450004093	18	F
936847382	450004093	19	F
936847381	450004093	19	F
936847380	450004093	18	F
936847379	450004093	19	F
936847378	450004093	20	F
936847377	450004093	19	F
936847376	450004093	18	F
936847375	450004093	18	F
936847374	450004093	19	F
936847373	450004093	23	F
936847372	450004093	19	F
936847371	450004093	21	F
936847370	450004093	19	F
936847369	450004093	20	F
936847368	450004093	20	F
936847367	450004093	19	F
936847366	450004093	23	F
936847365	450004093	19	F
936847364	450004093	19	F
936847363	450004093	18	F
936847362	450004093	19	F
936847361	450004093	18	F
936847360	450004093	22	F
936847359	450004093	22	F
936847358	450004093	19	F
936847357	450004093	27	F
936847356	450004093	23	F
936847355	450004093	20	F
936847354	450004093	26	F
936847353	450004093	19	F
936847352	450004093	18	F
936847351	450004093	21	F
936847350	450004093	21	F
936847349	450004093	24	F
936847348	450004093	22	F
936847347	450004093	24	F
936847346	450004093	19	F
936847345	450004093	18	F
936847344	450004093	21	F
936847343	450004093	19	F
936847342	450004093	24	F
936847341	450004093	19	F
936847340	450004093	20	F
936847339	450004093	20	F
936847338	450004093	19	F
936847337	450004093	33	F
936847336	450004093	19	F
936847335	450004093	19	F
936847334	450004093	23	F
936847333	450004093	19	F
936847332	450004093	19	F
936847331	450004093	19	F
936847330	450004093	20	F
936847329	450004093	19	F
936847328	450004093	18	F
936847327	450004093	20	F
936847326	450004093	24	F
936847325	450004093	19	F
936847324	450004093	22	F
936847323	450004093	19	F
936847322	450004093	19	F
936846792	450004093	18	F
936846791	450004093	28	F
936846793	450004093	18	F
936846794	450004093	19	F
936846795	450004093	19	F
936846796	450004093	19	F
936846797	450004093	18	F
936846798	450004093	19	F
936846799	450004093	20	F
936846790	450004093	20	F
936846789	450004093	21	F
936846788	450004093	20	F
936846787	450004093	21	F
936846786	450004093	18	F
936846785	450004093	19	F
936837460	450004092	20	F
936837459	450004092	20	F
936837458	450004092	21	F
936837457	450004092	18	F
936837456	450004092	19	F
936837455	450004092	21	F
936837454	450004092	18	F
936837453	450004092	19	F
936837452	450004092	19	F
936837451	450004092	18	F
936837450	450004092	23	F
936837449	450004092	19	F
936837448	450004092	19	F
936837447	450004092	19	F
936837446	450004092	22	F
936837445	450004092	19	F
936837444	450004092	18	F
936837443	450004092	21	F
936837442	450004092	19	F
936837441	450004092	21	F
936837440	450004092	19	F
936837439	450004092	22	F
936837438	450004092	19	F
936837437	450004092	19	F
936837436	450004092	19	F
936837435	450004092	19	F
936837434	450004092	19	F
936837433	450004092	21	F
936837432	450004092	19	F
936837431	450004092	24	F
936837430	450004092	18	F
936837429	450004092	18	F
936837428	450004092	21	F
936837427	450004092	19	F
936837426	450004092	23	F
936837425	450004092	18	F
936837424	450004092	18	F
936837423	450004092	19	F
936837422	450004092	19	F
936837421	450004092	19	F
936837420	450004092	34	F
936837419	450004092	21	F
936837418	450004092	22	F
936837417	450004092	19	F
936837416	450004092	23	F
936837415	450004092	18	F
936837414	450004092	19	F
936837413	450004092	22	F
936837412	450004092	22	F
936837411	450004092	18	F
936837410	450004092	19	F
936837409	450004092	19	F
936837408	450004092	18	F
936837407	450004092	20	F
936836365	450004092	18	M
936836364	450004092	21	M
936836363	450004092	23	M
936836362	450004092	19	M
936836361	450004092	19	M
936836360	450004092	23	M
936836359	450004092	18	M
936836358	450004092	20	M
936836357	450004092	24	M
936837406	450004092	18	F
936837405	450004092	19	F
936837404	450004092	18	F
936837403	450004092	20	F
936837402	450004092	20	F
936837401	450004092	19	F
936837400	450004092	18	F
936837399	450004092	20	F
936837398	450004092	22	F
936837397	450004092	33	F
936837396	450004092	18	F
936837395	450004092	18	F
936837394	450004092	18	F
936837393	450004092	19	F
936837392	450004092	21	F
936837391	450004092	24	F
936837390	450004092	20	F
936837389	450004092	18	F
936837388	450004092	22	F
936837387	450004092	19	F
936837386	450004092	19	F
936837385	450004092	20	F
936837384	450004092	24	F
936837383	450004092	20	F
936837382	450004092	18	F
936837381	450004092	18	F
936837380	450004092	22	F
936837379	450004092	19	F
936837378	450004092	21	F
936837377	450004092	18	F
936837376	450004092	23	F
936837375	450004092	19	F
936837374	450004092	18	F
936837373	450004092	23	F
936837372	450004092	24	F
936837371	450004092	18	F
936837370	450004092	19	F
936837369	450004092	19	F
936837368	450004092	19	F
936837367	450004092	24	F
936837366	450004092	19	F
936837365	450004092	19	F
936837364	450004092	19	F
936837363	450004092	19	F
936837362	450004092	19	F
936837361	450004092	18	F
936837360	450004092	18	F
936837359	450004092	19	F
936837358	450004092	19	F
936837357	450004092	19	F
936837356	450004092	20	F
936837355	450004092	24	F
936837354	450004092	18	F
936837353	450004092	19	F
936837352	450004092	19	F
936837351	450004092	23	F
936837350	450004092	21	F
936837349	450004092	19	F
936837348	450004092	22	F
936837347	450004092	23	F
936837346	450004092	19	F
936837345	450004092	18	F
936837344	450004092	23	F
936837343	450004092	19	F
936837342	450004092	24	F
936837341	450004092	23	F
936837340	450004092	18	F
936837339	450004092	19	F
936837338	450004092	18	F
936837337	450004092	18	F
936837336	450004092	19	F
936837547	450004092	19	F
936837548	450004092	20	F
936837549	450004092	19	F
936837550	450004092	19	F
936837551	450004092	19	F
936837552	450004092	18	F
936837553	450004092	24	F
936837554	450004092	18	F
936837555	450004092	18	F
936837556	450004092	20	F
936837557	450004092	24	F
936837558	450004092	19	F
936837559	450004092	22	F
936837560	450004092	19	F
936837561	450004092	22	F
936837562	450004092	19	F
936837563	450004092	23	F
936837564	450004092	18	F
936837565	450004092	24	F
936837335	450004092	20	F
936837334	450004092	19	F
936837333	450004092	19	F
936837332	450004092	23	F
936837331	450004092	18	F
936837330	450004092	18	F
936837329	450004092	23	F
936836043	450004092	18	M
936836044	450004092	19	M
936836045	450004092	18	M
936836046	450004092	19	M
936836047	450004092	21	M
936836048	450004092	20	M
936836049	450004092	21	M
936836050	450004092	18	M
936836051	450004092	18	M
936836052	450004092	22	M
936836053	450004092	22	M
936836054	450004092	20	M
936836055	450004092	23	M
936836056	450004092	23	M
936836057	450004092	24	M
936836058	450004092	18	M
936836059	450004092	25	M
936836356	450004092	22	M
936836355	450004092	19	M
936836354	450004092	21	M
936836353	450004092	20	M
936836352	450004092	19	M
936836351	450004092	19	M
936836350	450004092	18	M
936836349	450004092	21	M
936836348	450004092	19	M
936836347	450004092	18	M
936837566	450004092	21	F
936837567	450004092	22	F
936837568	450004092	19	F
936837569	450004092	22	F
936837570	450004092	18	F
936837571	450004092	19	F
936837572	450004092	24	F
936837573	450004092	18	F
936837574	450004092	21	F
936837575	450004092	18	F
936837576	450004092	19	F
936837577	450004092	19	F
936837578	450004092	20	F
936837579	450004092	19	F
936837580	450004092	21	F
936837581	450004092	23	F
936837582	450004092	18	F
936836346	450004092	18	M
936836345	450004092	20	M
936836344	450004092	19	M
936836343	450004092	19	M
936836342	450004092	19	M
936836341	450004092	19	M
936836340	450004092	18	M
936836339	450004092	19	M
936836338	450004092	29	M
936836337	450004092	23	M
936836336	450004092	19	M
936836335	450004092	18	M
936836334	450004092	22	M
936836333	450004092	21	M
936836332	450004092	20	M
936836331	450004092	19	M
936836330	450004092	20	M
936836329	450004092	18	M
936836328	450004092	19	M
936836327	450004092	19	M
936837583	450004092	24	F
936837584	450004092	23	F
936837585	450004092	20	F
936837586	450004092	23	F
936837587	450004092	19	F
936837588	450004092	18	F
936837589	450004092	19	F
936836326	450004092	22	M
936836325	450004092	19	M
936836324	450004092	18	M
936837590	450004092	19	F
936837591	450004092	19	F
936837592	450004092	22	F
936837593	450004092	20	F
936837594	450004092	18	F
936837595	450004092	19	F
936837596	450004092	19	F
936837597	450004092	18	F
936837598	450004092	22	F
936837599	450004092	19	F
936836323	450004092	19	M
936836322	450004092	18	M
936836321	450004092	19	M
936836320	450004092	19	M
936836319	450004092	19	M
936836318	450004092	19	M
936836317	450004092	19	M
936836316	450004092	18	M
936836315	450004092	19	M
936836314	450004092	21	M
936836313	450004092	19	M
936836312	450004092	18	M
936837600	450004092	18	F
936837601	450004092	18	F
936836311	450004092	23	M
936836310	450004092	21	M
936836309	450004092	18	M
936836308	450004092	19	M
936836307	450004092	19	M
936837602	450004092	19	F
936837603	450004092	18	F
936837604	450004092	19	F
936836306	450004092	23	M
936836305	450004092	21	M
936836304	450004092	19	M
936836303	450004092	20	M
936836302	450004092	19	M
936836301	450004092	19	M
936836300	450004092	19	M
936836299	450004092	24	M
936836298	450004092	20	M
936837605	450004092	20	F
936836297	450004092	18	M
936836296	450004092	18	M
936836295	450004092	22	M
936836294	450004092	19	M
936837606	450004092	18	F
936837607	450004092	22	F
936837608	450004092	18	F
936837609	450004092	19	F
936837610	450004092	22	F
936836293	450004092	24	M
936837611	450004092	21	F
936837612	450004092	18	F
936837613	450004092	19	F
936836292	450004092	18	M
936836291	450004092	22	M
936836290	450004092	20	M
936836289	450004092	19	M
936836288	450004092	20	M
936836287	450004092	24	M
936836286	450004092	19	M
936837614	450004092	22	F
936837615	450004092	22	F
936837616	450004092	19	F
936837617	450004092	20	F
936837618	450004092	19	F
936837619	450004092	21	F
936837620	450004092	20	F
936837621	450004092	18	F
936837622	450004092	20	F
936837623	450004092	21	F
936837624	450004092	19	F
936837625	450004092	18	F
936837626	450004092	19	F
936837627	450004092	22	F
936837628	450004092	19	F
936837629	450004092	18	F
936837630	450004092	19	F
936837631	450004092	21	F
936837632	450004092	20	F
936837328	450004092	23	F
936837327	450004092	19	F
936837326	450004092	18	F
936837633	450004092	20	F
936837634	450004092	22	F
936836285	450004092	19	M
936837635	450004092	19	F
936837636	450004092	19	F
936837637	450004092	21	F
936837638	450004092	22	F
936837639	450004092	23	F
936837640	450004092	19	F
936837641	450004092	18	F
936837642	450004092	20	F
936837643	450004092	18	F
936837644	450004092	19	F
936837645	450004092	18	F
936837646	450004092	21	F
936837647	450004092	18	F
936837648	450004092	18	F
936837649	450004092	21	F
936837650	450004092	22	F
936837651	450004092	23	F
936837652	450004092	23	F
936837653	450004092	21	F
936837654	450004092	19	F
936837655	450004092	21	F
936837656	450004092	23	F
936837657	450004092	18	F
936837658	450004092	24	F
936837659	450004092	18	F
936837660	450004092	20	F
936837661	450004092	22	F
936837662	450004092	19	F
936837663	450004092	22	F
936837664	450004092	18	F
936837665	450004092	23	F
936837666	450004092	20	F
936837667	450004092	19	F
936837668	450004092	20	F
936837325	450004092	22	F
936837324	450004092	18	F
936837323	450004092	50	F
936837322	450004092	19	F
936837321	450004092	24	F
936837320	450004092	22	F
936837669	450004092	20	F
936837670	450004092	19	F
936837671	450004092	21	F
936837672	450004092	18	F
936837673	450004092	21	F
936837674	450004092	23	F
936837319	450004092	19	F
936837318	450004092	19	F
936837317	450004092	21	F
936837316	450004092	19	F
936837315	450004092	19	F
936837314	450004092	19	F
936837313	450004092	19	F
936837312	450004092	22	F
936837311	450004092	21	F
936837310	450004092	24	F
936837309	450004092	24	F
936837308	450004092	23	F
936837307	450004092	23	F
936837306	450004092	23	F
936837305	450004092	19	F
936837304	450004092	19	F
936837303	450004092	24	F
936837302	450004092	19	F
936837301	450004092	19	F
936837300	450004092	18	F
936837299	450004092	19	F
936837298	450004092	20	F
936837297	450004092	24	F
936837296	450004092	20	F
936837295	450004092	24	F
936837294	450004092	24	F
936837293	450004092	19	F
936837292	450004092	19	F
936837291	450004092	19	F
936837290	450004092	20	F
936837289	450004092	20	F
936837288	450004092	19	F
936837287	450004092	24	F
936837286	450004092	19	F
936837285	450004092	21	F
936837284	450004092	19	F
