OBJECTID,ZIP,OBJECTID_1,DEPCODE,COUNTYNAME,FieldMatch,POName,Places,OBJECTID_12,ZIPX,c_places,Cases_1,LabelY,SHAPE_Length,SHAPE_Area
778,33774,1220,52,Pinellas,Pinellas-33774,Largo,"Indian Rocks Beach, Indian Shores, Largo, Seminole, Harbor Bluffs, Ridgecrest",884,Pinellas-33774,"Largo, Orlando",1152,1152,0.189767834,0.001204307
779,33776,1221,52,Pinellas,Pinellas-33776,Seminole,"Indian Shores, Redington Shores, Seminole",885,Pinellas-33776,"Largo, Seminole",820,820,0.181839102,0.000890619
780,33777,1222,52,Pinellas,Pinellas-33777,Seminole,"Pinellas Park, Seminole, Bardmoor",886,Pinellas-33777,"Largo, Seminole",1345,1345,0.212584351,0.001389512
781,33778,1223,52,Pinellas,Pinellas-33778,Largo,"Largo, Seminole, Ridgecrest",887,Pinellas-33778,"Largo, Seminole",1047,1047,0.164136881,0.000822746
782,33781,1224,52,Pinellas,Pinellas-33781,Pinellas Park,"Pinellas Park, Bardmoor, Lealman, West Lealman",888,Pinellas-33781,Pinellas Park,1762,1762,0.231944782,0.001540552
783,33782,1225,52,Pinellas,Pinellas-33782,Pinellas Park,"Pinellas Park, St. Petersburg, Bardmoor",889,Pinellas-33782,"Orlando, Pinellas Park",1568,1568,0.232136773,0.001395908
784,33785,1226,52,Pinellas,Pinellas-33785,Indian Rocks Beach,"Belleair Beach, Belleair Shore, Indian Rocks Beach, Indian Shores, Largo",890,Pinellas-33785,"Indian Rock Beach, Indian Rocks Beach, Indian Shores",311,311,0.306355337,0.000327837
785,33786,1227,52,Pinellas,Pinellas-33786,Belleair Beach,"Belleair Beach, Belleair Shore, Clearwater, Indian Rocks Beach",891,Pinellas-33786,Belleair Beach,109,109,0.151415724,0.00012741
786,33801,1228,53,Polk,Polk-33801,Lakeland,"Lakeland, Combee Settlement, Crystal Lake, Fussels Corner",902,Polk-33801,"Lakeland, Orlando, Thorofare",2320,2320,0.365500152,0.004543002
787,33803,1229,53,Polk,Polk-33803,Lakeland,"Lakeland, Highland City",903,Polk-33803,Lakeland,1976,1976,0.429764214,0.003552094
788,33805,1230,53,Polk,Polk-33805,Lakeland,"Lakeland, Combee Settlement",904,Polk-33805,"Gibsonia, Lakeland, Orlando, Syracuse",2550,2550,0.428010001,0.005141553
789,33809,1232,53,Polk,Polk-33809,Lakeland,"Lakeland, Polk City",905,Polk-33809,Lakeland,2368,2368,0.871790147,0.021849294
790,33810,1234,29,Hillsborough,Hillsborough-33810,Lakeland,"Lakeland, Kathleen",474,Hillsborough-33810,Lakeland,<5,-2,0.355467505,0.002775385
791,33810,1235,53,Polk,Polk-33810,Lakeland,"Lakeland, Kathleen",906,Polk-33810,Lakeland,3762,3762,0.500427299,0.01085229
792,33811,1237,53,Polk,Polk-33811,Lakeland,"Lakeland, Plant City, Fuller Heights, Medulla, Willow Oak",907,Polk-33811,Lakeland,1831,1831,0.322255465,0.006645984
793,33812,1238,53,Polk,Polk-33812,Lakeland,"Lakeland, Highland City, Lakeland Highlands",908,Polk-33812,Lakeland,1125,1125,0.280830459,0.002886699
794,33813,1239,53,Polk,Polk-33813,Lakeland,"Lakeland, Bartow, Mulberry, Highland City, Lakeland Highlands, Medulla",909,Polk-33813,Lakeland,2739,2739,0.544788416,0.006885689
795,33815,1241,53,Polk,Polk-33815,Lakeland,"Lakeland, Plant City",910,Polk-33815,"Lakeland, Windermere",1166,1166,0.284357029,0.001867309
796,33823,1242,53,Polk,Polk-33823,Auburndale,"Lakeland, Lake Alfred, Winter Haven, Auburndale, Fussels Corner, Inwood, Jan Phyl Village",911,Polk-33823,"Auburndale, Aurburndale, Maitland, Orlando",2531,2531,0.60599094,0.01243705
797,33825,1243,25,Hardee,Hardee-33825,Avon Park,Avon Park,390,Hardee-33825,,0,0,0.251073555,0.001980487
798,33825,1244,28,Highlands,Highlands-33825,Avon Park,Avon Park,411,Highlands-33825,Avon Park,1837,1837,1.191321946,0.042312723
799,33825,1246,53,Polk,Polk-33825,Avon Park,Frostproof,912,Polk-33825,Avon Park,73,73,0.500842113,0.001412721
800,33827,1247,53,Polk,Polk-33827,Babson Park,"Frostproof, Hillcrest Heights, Babson Park",913,Polk-33827,Babson Park,177,177,0.490989031,0.004379143
801,33830,1248,53,Polk,Polk-33830,Bartow,"Bartow, Fort Meade, Mulberry, Eagle Lake, Winter Haven, Alturas, Highland City, Homeland",914,Polk-33830,"Bartow, Lakeland",2681,2681,1.370664269,0.036854332
802,33834,1249,25,Hardee,Hardee-33834,Bowling Green,"Bowling Green, Fort Green, Fort Green Springs",391,Hardee-33834,Bowling Green,654,654,0.894320761,0.017620453
803,33834,1252,53,Polk,Polk-33834,Bowling Green,Bowling Green,915,Polk-33834,Bowling Green,<5,-2,1.054530542,0.010997134
804,33837,1254,53,Polk,Polk-33837,Davenport,"Haines City, Davenport, Loughman, Poinciana",916,Polk-33837,"Davenport, Eatonville, Maitland, Orlando",3182,3182,0.699420785,0.015484876
805,33838,1255,53,Polk,Polk-33838,Dundee,"Dundee, Lake Hamilton, Winter Haven, Waverly",917,Polk-33838,"Davenport, Dundee",420,420,0.328485667,0.001769413
806,33839,1256,53,Polk,Polk-33839,Eagle Lake,"Eagle Lake, Winter Haven, Wahneta",918,Polk-33839,Eagle Lake,364,364,0.189471964,0.000805167
807,33841,1259,53,Polk,Polk-33841,Fort Meade,"Bartow, Fort Meade, Alturas, Bradley Junction, Brewster",919,Polk-33841,Fort Meade,761,761,1.40122612,0.046153273
808,33843,1262,53,Polk,Polk-33843,Frostproof,Frostproof,920,Polk-33843,"Frostproof, Orlando",896,896,1.779613073,0.063031235
809,33844,1264,53,Polk,Polk-33844,Haines City,"Dundee, Lake Alfred, Lake Hamilton, Winter Haven, Haines City, Davenport, Grenelefe, Poinciana",921,Polk-33844,"Haines City, Orlando",3999,3999,1.416693852,0.024633743
810,33849,1267,53,Polk,Polk-33849,Kathleen,Kathleen,922,Polk-33849,Kathleen,80,80,0.329354115,0.006142822
811,33850,1268,53,Polk,Polk-33850,Lake Alfred,"Lake Alfred, Winter Haven, Auburndale",923,Polk-33850,Lake Alfred,632,632,0.478281828,0.004825978
812,33852,1272,28,Highlands,Highlands-33852,Lake Placid,Lake Placid,412,Highlands-33852,Lake Placid,1340,1340,1.985222596,0.076494812
813,33853,1273,53,Polk,Polk-33853,Lake Wales,Lake Wales,924,Polk-33853,"Lake Wales, Orlando",975,975,0.249331689,0.002201628
814,33854,1274,53,Polk,Polk-33854,Lakeshore,Lakeshore,925,Polk-33854,"Lake Wales, Lakeshore",34,34,0.023382748,4.06E-05
815,33855,1275,53,Polk,Polk-33855,Indian Lake Estates,Indian Lake Estates,926,Polk-33855,Indian Lake Estates,25,25,0.225509033,0.002439186
816,33856,1276,53,Polk,Polk-33856,Nalcrest,Nalcrest,927,Polk-33856,"Lake Wales, Nalcrest",20,20,0.03022116,3.91E-05
817,33857,1278,28,Highlands,Highlands-33857,Lorida,Lorida,413,Highlands-33857,Lorida,82,82,1.836626912,0.044516716
818,33859,1280,53,Polk,Polk-33859,Lake Wales,"Lake Wales, Dundee, Winter Haven, Highland Park, Alturas, Crooked Lake Park, Waverly",928,Polk-33859,"Lake Wales, Winter Park",586,586,1.112767202,0.013592037
819,33860,1282,53,Polk,Polk-33860,Mulberry,"Mulberry, Bradley Junction, Brewster, Fuller Heights, Lakeland Highlands, Medulla, Willow Oak",929,Polk-33860,Mulberry,1866,1866,0.964772911,0.021926558
820,33865,1284,25,Hardee,Hardee-33865,Ona,"Limestone, Ona",392,Hardee-33865,Ona,53,53,1.003526261,0.040083149
821,33867,1287,53,Polk,Polk-33867,River Ranch,River Ranch,930,Polk-33867,"Lake Wales, River Ranch",7,7,0.113917825,0.000650661
822,33868,1289,53,Polk,Polk-33868,Polk City,"Lakeland, Lake Alfred, Polk City, Auburndale",931,Polk-33868,Polk City,873,873,1.156248338,0.041441738
823,33870,1291,28,Highlands,Highlands-33870,Sebring,Sebring,414,Highlands-33870,Sebring,1975,1975,1.112885448,0.018331484
824,33872,1293,28,Highlands,Highlands-33872,Sebring,Sebring,415,Highlands-33872,Sebring,942,942,0.42052549,0.00546429
825,33873,1294,25,Hardee,Hardee-33873,Wauchula,"Zolfo Springs, Wauchula, Fort Green Springs, Lemon Grove, Ona",393,Hardee-33873,Wauchula,1634,1634,1.310739284,0.033541537
826,33875,1297,28,Highlands,Highlands-33875,Sebring,Sebring,416,Highlands-33875,Sebring,654,654,0.709210093,0.013758924
827,33876,1298,28,Highlands,Highlands-33876,Sebring,Sebring,417,Highlands-33876,"Orlando, Sebring",305,305,0.579732739,0.009101162
828,33880,1299,53,Polk,Polk-33880,Winter Haven,"Bartow, Eagle Lake, Winter Haven, Auburndale, Alturas, Cypress Gardens, Inwood, Jan Phyl Village, Wahneta",932,Polk-33880,"Eloise, Jan Phyl Village, Orlando, Wahneta, Winter Haven, Winter Park",3302,3302,1.005485405,0.012369813
829,33881,1300,53,Polk,Polk-33881,Winter Haven,"Dundee, Lake Alfred, Lake Hamilton, Winter Haven, Auburndale, Inwood",933,Polk-33881,"Florence Villa, Homeless, Orlando, Winter Haven, Winter Park",3887,3887,0.557145763,0.007139232
830,33884,1301,53,Polk,Polk-33884,Winter Haven,"Lake Wales, Dundee, Winter Haven, Cypress Gardens",934,Polk-33884,"Cypress Gardens, Orlando, Winter Haven, Winter Park",2513,2513,0.50770563,0.006642967
831,33890,1303,25,Hardee,Hardee-33890,Zolfo Springs,"Zolfo Springs, Gardner, Lemon Grove, Limestone",394,Hardee-33890,Zolfo Springs,460,460,1.25541101,0.057739635
832,33896,1305,49,Osceola,Osceola-33896,Davenport,"Kissimmee, Campbell, Celebration, Four Corners, Loughman, Poinciana",753,Osceola-33896,"Champions Gate, Davenport",29,29,0.538423406,0.002422901
833,33896,1306,53,Polk,Polk-33896,Davenport,"Four Corners, Loughman",935,Polk-33896,"Champions Gate, Davenport, Eatonville, Maitland, Ocoee, Orlando",1469,1469,0.30155786,0.001781403
834,33897,1309,53,Polk,Polk-33897,Davenport,Four Corners,936,Polk-33897,"Davenport, Orlando",1829,1829,0.522070168,0.007306321
835,33898,1310,49,Osceola,Osceola-33898,Lake Wales,Lake Wales,754,Osceola-33898,,0,0,0.925304443,0.002100059
836,33898,1311,53,Polk,Polk-33898,Lake Wales,"Lake Wales, Dundee, Highland Park, Waverly",937,Polk-33898,"Highland Park, Lake Wales, Orlando, Winter Park",913,913,2.172660793,0.052740142
837,33901,1312,36,Lee,Lee-33901,Fort Myers,Fort Myers,537,Lee-33901,"F M, Fort Myers",2029,2029,0.205151254,0.002106911
838,33903,1314,36,Lee,Lee-33903,North Fort Myers,"Cape Coral, Lochmoor Waterway Estates, North Fort Myers, Palmona Park",538,Lee-33903,"Brooklyn, Fort Myers, North Fort Myers, University Of Central Florida",1302,1302,0.64486131,0.006435873
839,33904,1315,36,Lee,Lee-33904,Cape Coral,Cape Coral,539,Lee-33904,Cape Coral,2114,2114,0.266641205,0.003953233
840,33905,1316,36,Lee,Lee-33905,Fort Myers,"Fort Myers, Buckingham, Fort Myers Shores, Lehigh Acres, North Fort Myers, Olga, Tice",540,Lee-33905,"Buckingham, Fort Myers, Tice",2882,2882,0.513441325,0.010246786
841,33907,1317,36,Lee,Lee-33907,Fort Myers,"Fort Myers, Cypress Lake, Page Park, Pine Manor, Villas, Whiskey Creek",541,Lee-33907,"Cape Coral, Fort Myers",1922,1922,0.240957208,0.001834961
842,33908,1318,36,Lee,Lee-33908,Fort Myers,"Fort Myers Beach, Cypress Lake, Estero, Harlem Heights, Iona, McGregor, Punta Rassa, San Carlos Park, Villas",542,Lee-33908,"Fort Myers, Fort Myers-",2972,2972,1.52599461,0.010674911
843,33909,1319,36,Lee,Lee-33909,Cape Coral,"Cape Coral, Burnt Store Marina, North Fort Myers",543,Lee-33909,Cape Coral,2665,2665,0.372860765,0.004680276
844,33912,1320,36,Lee,Lee-33912,Fort Myers,"Fort Myers, San Carlos Park, Three Oaks, Villas",544,Lee-33912,"Cape Coral, Fort Meyers, Fort Myers, San Carlos Park, South Fort Myers",2768,2768,0.343946725,0.00532983
845,33913,1322,36,Lee,Lee-33913,Fort Myers,"Fort Myers, Estero, Gateway, Lehigh Acres, Three Oaks",545,Lee-33913,"Fort Myers, Kearny, Miromar Lakes",1759,1759,0.891780937,0.025427564
846,33914,1323,36,Lee,Lee-33914,Cape Coral,"Cape Coral, Matlacha Isles-Matlacha Shores",546,Lee-33914,Cape Coral,2870,2870,0.746089687,0.006525329
847,33916,1324,36,Lee,Lee-33916,Fort Myers,Fort Myers,547,Lee-33916,"Fort Myers, Orlando",2472,2472,0.292619159,0.002792846
848,33917,1325,8,Charlotte,Charlotte-33917,North Fort Myers,North Fort Myers,140,Charlotte-33917,North Fort Myers,<5,-2,0.320137504,0.001322667
849,33917,1326,36,Lee,Lee-33917,North Fort Myers,"Cape Coral, North Fort Myers, Palmona Park, Suncoast Estates",548,Lee-33917,"Fort Myers, North Fort Myers",1617,1617,0.497674081,0.012403781
850,33919,1327,36,Lee,Lee-33919,Fort Myers,"Fort Myers, Cypress Lake, Iona, McGregor, Pine Manor, Villas, Whiskey Creek",549,Lee-33919,Fort Myers,1983,1983,0.259679498,0.002687948
851,33920,1330,36,Lee,Lee-33920,Alva,"Alva, Buckingham, Charleston Park, Fort Denaud, Fort Myers Shores, Lehigh Acres, North Fort Myers, Olga",550,Lee-33920,"Alva, Babcock Ranch",429,429,0.621137026,0.014983925
852,33921,1332,36,Lee,Lee-33921,Boca Grande,Boca Grande,551,Lee-33921,Boca Grande,66,66,1.108521109,0.001634597
853,33922,1333,36,Lee,Lee-33922,Bokeelia,"Bokeelia, Pine Island Center, Pineland, St. James City",552,Lee-33922,Bokeelia,150,150,1.667539278,0.004231204
854,33924,1334,36,Lee,Lee-33924,Captiva,"Sanibel, Captiva",553,Lee-33924,Captiva,10,10,0.475301983,0.000681489
855,33928,1336,36,Lee,Lee-33928,Estero,"Bonita Springs, Estero",554,Lee-33928,Estero,1776,1776,1.152076875,0.016508462
856,33931,1337,36,Lee,Lee-33931,Fort Myers Beach,"Fort Myers Beach, Bonita Springs, Iona",555,Lee-33931,"Bonita Springs, Fort Myers Beach",684,684,0.745392227,0.001530361
857,33935,1340,22,Glades,Glades-33935,Labelle,"LaBelle, Fort Denaud",381,Glades-33935,"Fort Denaud, Labelle, Moore Haven",26,26,0.754543836,0.014536824
858,33935,1341,26,Hendry,Hendry-33935,Labelle,"LaBelle, Alva, Fort Denaud, Port LaBelle",396,Hendry-33935,"Fort Denaud, Labelle",1908,1908,1.663725122,0.115029313
859,33936,1343,26,Hendry,Hendry-33936,Lehigh Acres,Lehigh Acres,397,Hendry-33936,,0,0,0.084382889,0.000255199
860,33936,1344,36,Lee,Lee-33936,Lehigh Acres,Lehigh Acres,556,Lee-33936,"Fort Myers, Lehigh, Lehigh Acres",1883,1883,0.451367485,0.002746886
861,33944,1345,22,Glades,Glades-33944,Palmdale,Palmdale,382,Glades-33944,Palmdale,26,26,0.219004255,0.001422508
862,33946,1346,8,Charlotte,Charlotte-33946,Placida,Rotonda,141,Charlotte-33946,"Cape Haze, Placida",112,112,2.711108191,0.00913236
863,33947,1348,8,Charlotte,Charlotte-33947,Rotonda West,"Grove City, Rotonda",142,Charlotte-33947,"Cape Haze, Placida, Rotunda West",478,478,0.348975198,0.00291962
864,33948,1349,8,Charlotte,Charlotte-33948,Port Charlotte,Port Charlotte,143,Charlotte-33948,Port Charlotte,1023,1023,0.757756536,0.00576083
865,33950,1350,8,Charlotte,Charlotte-33950,Punta Gorda,"Punta Gorda, Charlotte Park, Cleveland, Solana",144,Charlotte-33950,Punta Gorda,1326,1326,0.554793719,0.005942171
866,33952,1351,8,Charlotte,Charlotte-33952,Port Charlotte,"Charlotte Harbor, Port Charlotte",145,Charlotte-33952,"Fort Charlotte, Port Charlotte",1892,1892,0.34318706,0.003666038
867,33953,1352,8,Charlotte,Charlotte-33953,Port Charlotte,"North Port, Port Charlotte",146,Charlotte-33953,Port Charlotte,344,344,0.375249327,0.004644873
868,33954,1354,8,Charlotte,Charlotte-33954,Port Charlotte,"North Port, Port Charlotte",147,Charlotte-33954,Port Charlotte,747,747,0.330492215,0.002142787
869,33955,1356,8,Charlotte,Charlotte-33955,Punta Gorda,"Punta Gorda, Burnt Store Marina, Charlotte Park",148,Charlotte-33955,Punta Gorda,455,455,1.772574332,0.013157753
870,33955,1357,36,Lee,Lee-33955,Punta Gorda,"Cape Coral, Burnt Store Marina, North Fort Myers",557,Lee-33955,Punta Gorda,6,6,0.223258499,0.000276958
871,33956,1358,36,Lee,Lee-33956,Saint James City,"Pine Island Center, St. James City",558,Lee-33956,Saint James City,197,197,1.313191163,0.003804926
872,33957,1359,36,Lee,Lee-33957,Sanibel,"Sanibel, Captiva",559,Lee-33957,Sanibel,231,231,1.332555544,0.004110562
873,33960,1362,22,Glades,Glades-33960,Venus,Venus,383,Glades-33960,,0,0,1.020981068,0.005425172
874,33960,1363,28,Highlands,Highlands-33960,Venus,Venus,418,Highlands-33960,Venus,31,31,1.397342794,0.047540566
875,33965,1364,36,Lee,Lee-33965,Fort Myers,Estero,560,Lee-33965,"Florida Gulf Coast Univ, Fort Myers",259,259,0.071281159,0.000285424
876,33966,1365,36,Lee,Lee-33966,Fort Myers,"Fort Myers, Villas",561,Lee-33966,"Alva, Bonita, Fort Myers, Lehigh Acres, Maumee, North Fort Myers",1216,1216,0.207843566,0.00183384
877,33967,1366,36,Lee,Lee-33967,Fort Myers,"Estero, San Carlos Park, Three Oaks",562,Lee-33967,"Estero, Fort Myers, San Carlos Park, South Fort Myers",2208,2208,0.201496917,0.001885742
878,33971,1367,36,Lee,Lee-33971,Lehigh Acres,"Fort Myers, Buckingham, Gateway, Lehigh Acres",563,Lee-33971,"Lehigh, Lehigh Acres",2489,2489,0.38490037,0.003958194
879,33972,1369,36,Lee,Lee-33972,Lehigh Acres,"Alva, Lehigh Acres",564,Lee-33972,"Lehigh, Lehigh Acres",1054,1054,0.405781226,0.006035439
880,33973,1370,36,Lee,Lee-33973,Lehigh Acres,"Fort Myers, Gateway, Lehigh Acres",565,Lee-33973,"Lehigh, Lehigh Acres",886,886,0.133831105,0.000911121
881,33974,1372,36,Lee,Lee-33974,Lehigh Acres,Lehigh Acres,566,Lee-33974,"Fort Myers, Lehigh, Lehigh Acres, Lehigh Cares",1315,1315,0.397004945,0.005450368
882,33976,1373,36,Lee,Lee-33976,Lehigh Acres,Lehigh Acres,567,Lee-33976,"Lehigh, Lehigh Acres",1521,1521,0.195623039,0.00218038
883,33980,1374,8,Charlotte,Charlotte-33980,Punta Gorda,"Charlotte Harbor, Port Charlotte",149,Charlotte-33980,"Port Charlotte, Punta Gorda",923,923,0.243625582,0.002737034
884,33981,1375,8,Charlotte,Charlotte-33981,Port Charlotte,"North Port, Englewood",150,Charlotte-33981,"Orlando, Port Charlotte",630,630,0.548620069,0.007084831
885,33982,1377,8,Charlotte,Charlotte-33982,Punta Gorda,"Cleveland, North Fort Myers, Solana",151,Charlotte-33982,"Babcock Ranch, Punta Gorda",543,543,1.498602611,0.106807936
886,33983,1381,8,Charlotte,Charlotte-33983,Punta Gorda,Harbour Heights,152,Charlotte-33983,"Port Charlotte, Punta Gorda",1024,1024,0.225766543,0.002774641
887,33990,1383,36,Lee,Lee-33990,Cape Coral,"Cape Coral, Lochmoor Waterway Estates",568,Lee-33990,Cape Coral,2395,2395,0.240434206,0.002597238
888,33991,1384,36,Lee,Lee-33991,Cape Coral,"Cape Coral, Matlacha Isles-Matlacha Shores",569,Lee-33991,Cape Coral,2129,2129,0.380490398,0.003574294
889,33993,1386,36,Lee,Lee-33993,Cape Coral,"Cape Coral, Burnt Store Marina, Matlacha, Matlacha Isles-Matlacha Shores",570,Lee-33993,"Cape Coral, Fort Myers, Matlacha",2322,2322,2.302585387,0.012265673
890,34102,1387,11,Collier,Collier-34102,Naples,Naples,181,Collier-34102,Naples,905,905,0.623789743,0.001391786
891,34103,1388,11,Collier,Collier-34103,Naples,"Naples, Pelican Bay",182,Collier-34103,Naples,724,724,0.281076907,0.000834589
892,34104,1389,11,Collier,Collier-34104,Naples,Naples,183,Collier-34104,Naples,2073,2073,0.247527842,0.002400851
893,34105,1390,11,Collier,Collier-34105,Naples,Naples,184,Collier-34105,Naples,1028,1028,0.224715154,0.002517645
894,34108,1391,11,Collier,Collier-34108,Naples,"Naples, Naples Park, Pelican Bay, Pine Ridge",185,Collier-34108,"Coco River, Naples",960,960,0.247886035,0.001954628
895,34109,1392,11,Collier,Collier-34109,Naples,"Pine Ridge, Vineyards",186,Collier-34109,Naples,1895,1895,0.231442243,0.003156326
896,34110,1393,11,Collier,Collier-34110,Naples,"Bonita Springs, Naples Park",187,Collier-34110,Naples,1577,1577,0.331595366,0.003919212
897,34110,1394,36,Lee,Lee-34110,Naples,Bonita Springs,571,Lee-34110,Naples,<5,-2,0.168710518,0.000198652
898,34112,1395,11,Collier,Collier-34112,Naples,"Naples, Lely, Lely Resort",188,Collier-34112,Naples,1894,1894,0.5338782,0.004088402
899,34113,1396,11,Collier,Collier-34113,Naples,"Naples, Lely, Lely Resort, Naples Manor, Verona Walk",189,Collier-34113,Naples,2027,2027,1.737307352,0.00818491
900,34114,1397,11,Collier,Collier-34114,Naples,"Everglades, Marco Island, Lely Resort, Verona Walk",190,Collier-34114,Naples,1383,1383,6.198915076,0.053765727
901,34116,1398,11,Collier,Collier-34116,Naples,Golden Gate,191,Collier-34116,Naples,3415,3415,0.191301757,0.002283956
902,34117,1399,11,Collier,Collier-34117,Naples,Golden Gate,192,Collier-34117,Naples,1250,1250,1.382188378,0.059296505
903,34119,1400,11,Collier,Collier-34119,Naples,"Bonita Springs, Island Walk, Vineyards",193,Collier-34119,Naples,2456,2456,0.331432259,0.005412926
904,34119,1401,36,Lee,Lee-34119,Naples,Bonita Springs,572,Lee-34119,Naples,<5,-2,0.097599675,0.000115443
905,34120,1402,11,Collier,Collier-34120,Naples,"Bonita Springs, Immokalee, Orangetree",194,Collier-34120,Naples,3392,3392,0.820816176,0.033211117
906,34134,1404,11,Collier,Collier-34134,Bonita Springs,Bonita Springs,195,Collier-34134,"Bonita Springs, Naples",25,25,0.181724222,0.000383702
907,34134,1405,36,Lee,Lee-34134,Bonita Springs,"Bonita Springs, Estero",573,Lee-34134,"Barefoot Beach, Bonita Beach, Bonita Springs, Estero",734,734,0.973237226,0.003081266
908,34135,1407,36,Lee,Lee-34135,Bonita Springs,"Bonita Springs, Estero",574,Lee-34135,"Bonita Springs, Cape Coral, Estero",3022,3022,0.606453528,0.00874559
909,34138,1408,11,Collier,Collier-34138,Chokoloskee,Chokoloskee,196,Collier-34138,Chokoloskee,26,26,0.048844474,5.67E-05
910,34139,1409,11,Collier,Collier-34139,Everglades City,Everglades,197,Collier-34139,Everglades City,21,21,0.217294609,0.001033494
911,34140,1410,11,Collier,Collier-34140,Goodland,"Marco Island, Goodland",198,Collier-34140,Goodland,18,18,0.063580129,3.83E-05
912,34141,1412,11,Collier,Collier-34141,Ochopee,"Everglades, Plantation Island",199,Collier-34141,"Jerome, Ochopee",76,76,2.467722438,0.17405359
913,34142,1416,11,Collier,Collier-34142,Immokalee,Immokalee,200,Collier-34142,"Ave Maria, Immokalee",3485,3485,2.097770587,0.113931721
914,34142,1417,26,Hendry,Hendry-34142,Immokalee,Immokalee,398,Hendry-34142,,0,0,1.031112919,0.028523001
915,34145,1419,11,Collier,Collier-34145,Marco Island,Marco Island,201,Collier-34145,Marco Island,758,758,2.049974624,0.004581665
916,34201,1420,41,Manatee,Manatee-34201,Bradenton,Bradenton,609,Manatee-34201,"Bradenton, University Park",219,219,0.162004588,0.000850256
917,34202,1421,41,Manatee,Manatee-34202,Bradenton,Bradenton,610,Manatee-34202,"Bradenton, Lakewood Ranch",1636,1636,0.406588012,0.00541449
918,34203,1423,41,Manatee,Manatee-34203,Bradenton,"Bayshore Gardens, Samoset, South Bradenton, West Samoset",611,Manatee-34203,"Braden River, Bradenton",3275,3275,0.423206583,0.003835636
919,34205,1424,41,Manatee,Manatee-34205,Bradenton,"Bradenton, South Bradenton, West Bradenton, West Samoset",612,Manatee-34205,"Bradenton, Orlando, West Bradenton",2691,2691,0.175874659,0.001740704
920,34207,1425,41,Manatee,Manatee-34207,Bradenton,"Bayshore Gardens, South Bradenton, Whitfield",613,Manatee-34207,"Bayshore Gardens, Bradenton, Sarasota",2599,2599,0.202976402,0.001481064
921,34208,1426,41,Manatee,Manatee-34208,Bradenton,"Bradenton, Ellenton, Samoset, South Bradenton, West Samoset",614,Manatee-34208,"Bradenton, Metter, Orlando, Samoset",4094,4094,0.341244445,0.004636087
922,34209,1427,41,Manatee,Manatee-34209,Bradenton,"Bradenton, Cortez, West Bradenton",615,Manatee-34209,"Bradenton, Palma Sola",2371,2371,0.57325325,0.003417688
923,34210,1428,41,Manatee,Manatee-34210,Bradenton,"Bradenton, Bayshore Gardens, Cortez, South Bradenton",616,Manatee-34210,"Bradenton, Orlando",1250,1250,0.486403308,0.002040559
924,34211,1429,41,Manatee,Manatee-34211,Bradenton,Bradenton,617,Manatee-34211,"Bradenton, Bradington, Lakewood Ranch",1094,1094,0.486560976,0.008792036
925,34212,1430,41,Manatee,Manatee-34212,Bradenton,Bradenton,618,Manatee-34212,"Bradenton, Lakewood Ranch",1723,1723,0.508639503,0.005585594
926,34215,1431,41,Manatee,Manatee-34215,Cortez,"Bradenton Beach, Holmes Beach, Cortez",619,Manatee-34215,Cortez,33,33,0.131605303,0.000136708
927,34216,1432,41,Manatee,Manatee-34216,Anna Maria,Anna Maria,620,Manatee-34216,Anna Maria,62,62,0.196575438,0.000187627
928,34217,1433,41,Manatee,Manatee-34217,Bradenton Beach,"Anna Maria, Bradenton Beach, Holmes Beach",621,Manatee-34217,"Bradenton Beach, Holmes Beach",269,269,0.498112322,0.000551769
929,34219,1436,41,Manatee,Manatee-34219,Parrish,Wimauma,622,Manatee-34219,"Bradenton, Duette, Parrish",1984,1984,1.597645949,0.053727607
930,34221,1438,41,Manatee,Manatee-34221,Palmetto,"Bradenton, Palmetto, Ellenton, Memphis, West Bradenton",623,Manatee-34221,"Bradenton, Eglin, Palmetto, Rubonia",4629,4629,1.90501931,0.013308923
931,34222,1439,41,Manatee,Manatee-34222,Ellenton,"Palmetto, Ellenton, Memphis",624,Manatee-34222,Ellenton,1060,1060,0.271381715,0.001766827
932,34223,1440,8,Charlotte,Charlotte-34223,Englewood,"North Port, Englewood, Manasota Key",153,Charlotte-34223,Englewood,5,5,0.425071969,0.000565484
933,34223,1441,58,Sarasota,Sarasota-34223,Englewood,"North Port, Englewood, Manasota Key, South Venice",964,Sarasota-34223,"Englewood, Inglewood",715,715,0.753592337,0.007593963
934,34224,1442,8,Charlotte,Charlotte-34224,Englewood,"North Port, Englewood, Grove City, Manasota Key, Rotonda",154,Charlotte-34224,"Englewood, Grove City, Orlando",913,913,0.550426949,0.003035925
935,34224,1443,58,Sarasota,Sarasota-34224,Englewood,North Port,965,Sarasota-34224,,0,0,0.30213943,0.003086693
936,34228,1444,41,Manatee,Manatee-34228,Longboat Key,Longboat Key,625,Manatee-34228,"Long Boat Key, Longboat Key",226,226,0.423989833,0.000489388
937,34228,1445,58,Sarasota,Sarasota-34228,Longboat Key,Longboat Key,966,Sarasota-34228,Longboat Key,7,7,0.379400338,0.000627302
938,34229,1446,58,Sarasota,Sarasota-34229,Osprey,"Laurel, Osprey, Vamo",967,Sarasota-34229,Osprey,353,353,0.324512936,0.001482538
