,sp_id,sp_gq_id,age,sex
2538,936845364,450004091,18,M
2539,936845365,450004091,20,M
2540,936845366,450004091,22,M
2541,936845367,450004091,19,M
2542,936845368,450004091,21,M
2543,936845369,450004091,46,M
2544,936845370,450004091,20,M
2545,936845371,450004091,19,M
2546,936845372,450004091,19,M
2547,936845373,450004091,19,M
2548,936845374,450004091,22,M
2549,936845375,450004091,22,M
2550,936845376,450004091,18,M
2551,936845377,450004091,19,M
2552,936845378,450004091,23,M
2553,936845839,450004091,18,F
2554,936845840,450004091,19,F
2555,936845841,450004091,22,F
2556,936845842,450004091,21,F
2557,936845843,450004091,18,F
2558,936845844,450004091,19,F
2559,936845910,450004091,19,F
2560,936845911,450004091,19,F
2561,936845912,450004091,22,F
2562,936845913,450004091,19,F
2563,936845914,450004091,32,F
2564,936845915,450004091,21,F
2565,936845916,450004091,23,F
2566,936845830,450004091,19,F
2567,936845831,450004091,22,F
2568,936845832,450004091,19,F
2569,936845833,450004091,19,F
2570,936845978,450004091,24,F
2571,936845979,450004091,19,F
2572,936845980,450004091,19,F
2573,936845981,450004091,19,F
2574,936845982,450004091,19,F
2575,936845983,450004091,18,F
2576,936845984,450004091,18,F
2577,936845985,450004091,18,F
2578,936845834,450004091,22,F
2579,936845888,450004091,19,F
2580,936845822,450004091,22,F
2581,936845821,450004091,19,F
2582,936845820,450004091,21,F
2583,936845422,450004091,21,M
2584,936845423,450004091,23,M
2585,936845424,450004091,22,M
2586,936845425,450004091,21,M
2587,936845426,450004091,20,M
2588,936845890,450004091,18,F
2589,936845891,450004091,19,F
2590,936845892,450004091,18,F
2591,936845893,450004091,21,F
2592,936845894,450004091,21,F
2593,936845895,450004091,29,F
2594,936845896,450004091,19,F
2595,936845897,450004091,21,F
2596,936845898,450004091,19,F
2597,936845899,450004091,23,F
2598,936845969,450004091,19,F
2599,936845968,450004091,20,F
2600,936845967,450004091,19,F
2601,936845966,450004091,21,F
2602,936845965,450004091,18,F
2603,936845964,450004091,23,F
2604,936845963,450004091,18,F
2605,936845835,450004091,22,F
2606,936845836,450004091,19,F
2607,936845837,450004091,19,F
2608,936845838,450004091,21,F
2609,936845812,450004091,18,F
2610,936845811,450004091,20,F
2611,936845810,450004091,19,F
2612,936845809,450004091,20,F
2613,936845808,450004091,22,F
2614,936845962,450004091,19,F
2615,936845961,450004091,20,F
2616,936845960,450004091,18,F
2617,936845959,450004091,19,F
2618,936845807,450004091,22,F
2619,936845806,450004091,19,F
2620,936845805,450004091,18,F
2621,936845804,450004091,19,F
2622,936845803,450004091,26,F
2623,936845802,450004091,19,F
2624,936845801,450004091,19,F
2625,936845800,450004091,22,F
2626,936845799,450004091,18,F
2627,936845798,450004091,19,F
2628,936845797,450004091,19,F
2629,936845796,450004091,19,F
2630,936845795,450004091,19,F
2631,936845794,450004091,18,F
2632,936845793,450004091,19,F
2633,936845792,450004091,28,F
2634,936845791,450004091,18,F
2635,936845790,450004091,19,F
2636,936845789,450004091,19,F
2637,936845788,450004091,18,F
2638,936845787,450004091,19,F
2639,936845786,450004091,19,F
2640,936845986,450004091,18,F
2641,936845987,450004091,19,F
2642,936845988,450004091,21,F
2643,936845989,450004091,23,F
2644,936845990,450004091,19,F
2645,936845991,450004091,21,F
2646,936845992,450004091,19,F
2647,936845993,450004091,22,F
2648,936845994,450004091,23,F
2649,936845995,450004091,36,F
2650,936845996,450004091,23,F
2651,936845997,450004091,19,F
2652,936845998,450004091,21,F
2653,936845999,450004091,20,F
2654,936846000,450004091,22,F
2655,936846001,450004091,20,F
2656,936846002,450004091,19,F
2657,936846003,450004091,23,F
2658,936846004,450004091,26,F
2659,936846005,450004091,18,F
2660,936846006,450004091,22,F
2661,936846007,450004091,18,F
2662,936846008,450004091,19,F
2663,936846009,450004091,19,F
2664,936846010,450004091,18,F
2665,936846011,450004091,20,F
2666,936846012,450004091,19,F
2667,936846013,450004091,24,F
2668,936845785,450004091,32,F
2669,936845784,450004091,18,F
2670,936845783,450004091,19,F
2671,936845782,450004091,18,F
2672,936845781,450004091,19,F
2673,936845780,450004091,23,F
2674,936845779,450004091,18,F
2675,936845778,450004091,19,F
2676,936845777,450004091,18,F
2677,936845776,450004091,21,F
2678,936845775,450004091,26,F
2679,936845774,450004091,23,F
2680,936845773,450004091,19,F
2681,936845772,450004091,19,F
2682,936845771,450004091,21,F
2683,936845770,450004091,22,F
2684,936845427,450004091,22,M
2685,936845428,450004091,18,M
2686,936845429,450004091,19,M
2687,936845430,450004091,24,M
2688,936845769,450004091,23,F
2689,936845768,450004091,18,F
2690,936845767,450004091,21,F
2691,936845431,450004091,27,M
2692,936845432,450004091,24,M
2693,936845433,450004091,20,M
2694,936845434,450004091,19,M
2695,936845435,450004091,18,M
2696,936845436,450004091,23,M
2697,936845766,450004091,20,F
2698,936845765,450004091,19,F
2699,936845764,450004091,21,F
2700,936845909,450004091,19,F
2701,936845763,450004091,19,F
2702,936845762,450004091,18,F
2703,936845761,450004091,19,F
2704,936845760,450004091,19,F
2705,936845759,450004091,19,F
2706,936845758,450004091,22,F
2707,936845757,450004091,21,F
2708,936845756,450004091,21,F
2709,936845755,450004091,22,F
2710,936845754,450004091,23,F
2711,936845753,450004091,21,F
2712,936845752,450004091,19,F
2713,936845751,450004091,24,F
2714,936845750,450004091,19,F
2715,936845749,450004091,21,F
2716,936845748,450004091,22,F
2717,936845747,450004091,19,F
2718,936845746,450004091,18,F
2719,936845745,450004091,19,F
2720,936845744,450004091,18,F
2721,936845743,450004091,19,F
2722,936845742,450004091,21,F
2723,936845741,450004091,24,F
2724,936845740,450004091,20,F
2725,936845739,450004091,19,F
2726,936845738,450004091,19,F
2727,936845917,450004091,19,F
2728,936845918,450004091,19,F
2729,936845737,450004091,21,F
2730,936845736,450004091,23,F
2731,936845735,450004091,21,F
2732,936845734,450004091,19,F
2733,936845919,450004091,18,F
2734,936845920,450004091,20,F
2735,936845921,450004091,21,F
2736,936845922,450004091,21,F
2737,936845923,450004091,18,F
2738,936845924,450004091,19,F
2739,936845925,450004091,18,F
2740,936845926,450004091,20,F
2741,936845927,450004091,18,F
2742,936845928,450004091,19,F
2743,936845929,450004091,18,F
2744,936845930,450004091,20,F
2745,936845931,450004091,21,F
2746,936845437,450004091,32,M
2747,936845932,450004091,18,F
2748,936845933,450004091,21,F
2749,936845934,450004091,18,F
2750,936845935,450004091,18,F
2751,936845438,450004091,19,M
2752,936845439,450004091,18,M
2753,936845440,450004091,19,M
2754,936845441,450004091,19,M
2755,936845442,450004091,23,M
2756,936845443,450004091,20,M
2757,936845444,450004091,19,M
2758,936845445,450004091,20,M
2759,936845446,450004091,23,M
2760,936845447,450004091,39,M
2761,936845448,450004091,19,M
2762,936845449,450004091,20,M
2763,936845450,450004091,19,M
2764,936845451,450004091,29,M
2765,936845452,450004091,19,M
2766,936845936,450004091,21,F
2767,936845733,450004091,21,F
2768,936845732,450004091,18,F
2769,936845937,450004091,20,F
2770,936845731,450004091,21,F
2771,936845730,450004091,19,F
2772,936845729,450004091,22,F
2773,936845728,450004091,19,F
2774,936845727,450004091,19,F
2775,936845726,450004091,19,F
2776,936845725,450004091,19,F
2777,936845724,450004091,22,F
2778,936845723,450004091,20,F
2779,936845722,450004091,22,F
2780,936845721,450004091,22,F
2781,936845720,450004091,19,F
2782,936845719,450004091,19,F
2783,936845718,450004091,21,F
2784,936845717,450004091,20,F
2785,936845716,450004091,19,F
2786,936845715,450004091,19,F
2787,936845714,450004091,18,F
2788,936845713,450004091,19,F
2789,936845712,450004091,19,F
2790,936845711,450004091,24,F
2791,936845710,450004091,19,F
2792,936845709,450004091,20,F
2793,936845708,450004091,20,F
2794,936845707,450004091,19,F
2795,936845938,450004091,19,F
2796,936845706,450004091,19,F
2797,936845705,450004091,21,F
2798,936845704,450004091,18,F
2799,936845703,450004091,18,F
2800,936845702,450004091,19,F
2801,936845701,450004091,20,F
2802,936845700,450004091,19,F
2803,936845939,450004091,29,F
2804,936845699,450004091,18,F
2805,936845958,450004091,19,F
2806,936845453,450004091,19,M
2807,936845454,450004091,19,M
2808,936845455,450004091,18,M
2809,936845456,450004091,20,M
2810,936845457,450004091,19,M
2811,936845819,450004091,23,F
2812,936845887,450004091,18,F
2813,936845886,450004091,18,F
2814,936845885,450004091,19,F
2815,936845379,450004091,18,M
2816,936845380,450004091,21,M
2817,936845381,450004091,20,M
2818,936845382,450004091,19,M
2819,936845458,450004091,19,M
2820,936845459,450004091,22,M
2821,936845460,450004091,18,M
2822,936845461,450004091,18,M
2823,936845462,450004091,19,M
2824,936845463,450004091,20,M
2825,936845464,450004091,18,M
2826,936845465,450004091,19,M
2827,936845466,450004091,19,M
2828,936845467,450004091,18,M
2829,936845468,450004091,20,M
2830,936845469,450004091,23,M
2831,936845470,450004091,18,M
2832,936845471,450004091,19,M
2833,936845472,450004091,18,M
2834,936845473,450004091,24,M
2835,936845474,450004091,24,M
2836,936845475,450004091,20,M
2837,936845476,450004091,18,M
2838,936845477,450004091,19,M
2839,936845478,450004091,19,M
2840,936845479,450004091,19,M
2841,936845480,450004091,19,M
2842,936845481,450004091,22,M
2843,936845482,450004091,20,M
2844,936845383,450004091,19,M
2845,936845483,450004091,23,M
2846,936845384,450004091,22,M
2847,936845484,450004091,20,M
2848,936845485,450004091,24,M
2849,936845486,450004091,22,M
2850,936845487,450004091,32,M
2851,936845488,450004091,26,M
2852,936845489,450004091,19,M
2853,936845490,450004091,24,M
2854,936845491,450004091,23,M
2855,936845492,450004091,21,M
2856,936845493,450004091,21,M
2857,936845940,450004091,20,F
2858,936845494,450004091,19,M
2859,936845495,450004091,19,M
2860,936845496,450004091,21,M
2861,936845698,450004091,18,F
2862,936845697,450004091,19,F
2863,936845696,450004091,20,F
2864,936845695,450004091,19,F
2865,936845694,450004091,18,F
2866,936845693,450004091,22,F
2867,936845692,450004091,23,F
2868,936845497,450004091,23,M
2869,936845498,450004091,22,M
2870,936845499,450004091,23,M
2871,936845500,450004091,19,M
2872,936845501,450004091,18,M
2873,936845691,450004091,19,F
2874,936845690,450004091,19,F
2875,936845689,450004091,19,F
2876,936845688,450004091,24,F
2877,936845687,450004091,18,F
2878,936845686,450004091,19,F
2879,936845502,450004091,19,M
2880,936845385,450004091,19,M
2881,936845654,450004091,19,F
2882,936845884,450004091,18,F
2883,936845883,450004091,19,F
2884,936845818,450004091,24,F
2885,936845503,450004091,18,M
2886,936845504,450004091,20,M
2887,936845505,450004091,19,M
2888,936845506,450004091,21,M
2889,936845507,450004091,19,M
2890,936845508,450004091,18,M
2891,936845509,450004091,24,M
2892,936845510,450004091,21,M
2893,936845511,450004091,19,M
2894,936845512,450004091,19,M
2895,936845513,450004091,19,M
2896,936845514,450004091,19,M
2897,936845515,450004091,19,M
2898,936845516,450004091,18,M
2899,936845517,450004091,18,M
2900,936845518,450004091,18,M
2901,936845519,450004091,21,M
2902,936845520,450004091,23,M
2903,936845521,450004091,21,M
2904,936845522,450004091,19,M
2905,936845523,450004091,18,M
2906,936845524,450004091,19,M
2907,936845525,450004091,20,M
2908,936845526,450004091,24,M
2909,936845817,450004091,19,F
2910,936845816,450004091,23,F
2911,936845815,450004091,20,F
2912,936845974,450004091,19,F
2913,936845421,450004091,21,M
2914,936845420,450004091,19,M
2915,936845527,450004091,19,M
2916,936845528,450004091,19,M
2917,936845529,450004091,24,M
2918,936845530,450004091,20,M
2919,936845531,450004091,20,M
2920,936845908,450004091,18,F
2921,936845532,450004091,21,M
2922,936845533,450004091,24,M
2923,936845534,450004091,33,M
2924,936845535,450004091,18,M
2925,936845537,450004091,21,M
2926,936845536,450004091,18,M
2927,936845538,450004091,22,M
2928,936845539,450004091,18,M
2929,936845540,450004091,18,M
2930,936845541,450004091,32,M
2931,936845542,450004091,22,M
2932,936845543,450004091,19,M
2933,936845544,450004091,19,M
2934,936845545,450004091,23,M
2935,936845546,450004091,18,M
2936,936845547,450004091,18,M
2937,936845548,450004091,22,M
2938,936845549,450004091,28,M
2939,936845550,450004091,21,M
2940,936845551,450004091,19,M
2941,936845552,450004091,22,M
2942,936845419,450004091,19,M
2943,936845418,450004091,20,M
2944,936845553,450004091,28,M
2945,936845554,450004091,19,M
2946,936845555,450004091,22,M
2947,936845556,450004091,19,M
2948,936845557,450004091,18,M
2949,936845558,450004091,19,M
2950,936845559,450004091,21,M
2951,936845560,450004091,22,M
2952,936845561,450004091,18,M
2953,936845562,450004091,19,M
2954,936845563,450004091,19,M
2955,936845564,450004091,20,M
2956,936845565,450004091,20,M
2957,936845566,450004091,21,M
2958,936845567,450004091,19,M
2959,936845568,450004091,21,M
2960,936845569,450004091,24,M
2961,936845570,450004091,18,M
2962,936845973,450004091,23,F
2963,936845972,450004091,18,F
2964,936845571,450004091,19,M
2965,936845572,450004091,22,M
2966,936845573,450004091,19,M
2967,936845574,450004091,18,M
2968,936845386,450004091,18,M
2969,936845387,450004091,21,M
2970,936845388,450004091,19,M
2971,936845389,450004091,19,M
2972,936845390,450004091,20,M
2973,936845391,450004091,24,M
2974,936845392,450004091,23,M
2975,936845575,450004091,19,M
2976,936845576,450004091,19,M
2977,936845577,450004091,21,M
2978,936845578,450004091,18,M
2979,936845579,450004091,19,M
2980,936845580,450004091,19,M
2981,936845581,450004091,19,M
2982,936845582,450004091,19,M
2983,936845583,450004091,18,M
2984,936845907,450004091,18,F
2985,936845584,450004091,19,M
2986,936845585,450004091,18,M
2987,936845586,450004091,19,M
2988,936845587,450004091,19,M
2989,936845588,450004091,18,M
2990,936845906,450004091,18,F
2991,936845905,450004091,18,F
2992,936845904,450004091,19,F
2993,936845589,450004091,22,M
2994,936845590,450004091,24,M
2995,936845591,450004091,19,M
2996,936845592,450004091,19,M
2997,936845593,450004091,19,M
2998,936845594,450004091,20,M
2999,936845595,450004091,29,M
3000,936845596,450004091,21,M
3001,936845597,450004091,22,M
3002,936845598,450004091,19,M
3003,936845599,450004091,18,M
3004,936845600,450004091,20,M
3005,936845601,450004091,21,M
3006,936845602,450004091,22,M
3007,936845603,450004091,19,M
3008,936845604,450004091,19,M
3009,936845605,450004091,20,M
3010,936845606,450004091,18,M
3011,936845607,450004091,19,M
3012,936845685,450004091,20,F
3013,936845684,450004091,25,F
3014,936845683,450004091,19,F
3015,936845682,450004091,24,F
3016,936845681,450004091,19,F
3017,936845680,450004091,20,F
3018,936845679,450004091,22,F
3019,936845678,450004091,21,F
3020,936845677,450004091,21,F
3021,936845676,450004091,19,F
3022,936845675,450004091,19,F
3023,936845674,450004091,19,F
3024,936845673,450004091,18,F
3025,936845672,450004091,19,F
3026,936845671,450004091,19,F
3027,936845670,450004091,19,F
3028,936845669,450004091,19,F
3029,936845668,450004091,19,F
3030,936845667,450004091,19,F
3031,936845666,450004091,23,F
3032,936845665,450004091,21,F
3033,936845664,450004091,19,F
3034,936845663,450004091,18,F
3035,936845662,450004091,18,F
3036,936845661,450004091,24,F
3037,936845660,450004091,20,F
3038,936845659,450004091,19,F
3039,936845658,450004091,19,F
3040,936845657,450004091,18,F
3041,936845656,450004091,21,F
3042,936845397,450004091,20,M
3043,936845398,450004091,19,M
3044,936845608,450004091,18,M
3045,936845609,450004091,24,M
3046,936845941,450004091,24,F
3047,936845942,450004091,19,F
3048,936845943,450004091,19,F
3049,936845944,450004091,22,F
3050,936845945,450004091,22,F
3051,936845946,450004091,21,F
3052,936845947,450004091,19,F
3053,936845948,450004091,24,F
3054,936845949,450004091,18,F
3055,936845950,450004091,22,F
3056,936845951,450004091,18,F
3057,936845952,450004091,21,F
3058,936845953,450004091,22,F
3059,936845954,450004091,18,F
3060,936845955,450004091,21,F
3061,936845956,450004091,21,F
3062,936845957,450004091,18,F
3063,936845610,450004091,22,M
3064,936845411,450004091,20,M
3065,936845410,450004091,19,M
3066,936845903,450004091,18,F
3067,936845902,450004091,19,F
3068,936845901,450004091,23,F
3069,936845900,450004091,19,F
3070,936845399,450004091,18,M
3071,936845400,450004091,21,M
3072,936845611,450004091,24,M
3073,936845401,450004091,19,M
3074,936845402,450004091,21,M
3075,936845409,450004091,22,M
3076,936845403,450004091,18,M
3077,936845612,450004091,20,M
3078,936845613,450004091,23,M
3079,936845614,450004091,27,M
3080,936845615,450004091,21,M
3081,936845616,450004091,18,M
3082,936845617,450004091,18,M
3083,936845618,450004091,19,F
3084,936845619,450004091,18,F
3085,936845620,450004091,22,F
3086,936845621,450004091,19,F
3087,936845622,450004091,23,F
3088,936845623,450004091,19,F
3089,936845624,450004091,22,F
3090,936845625,450004091,19,F
3091,936845626,450004091,23,F
3092,936845627,450004091,20,F
3093,936845628,450004091,19,F
3094,936845629,450004091,18,F
3095,936845630,450004091,19,F
3096,936845631,450004091,19,F
3097,936845632,450004091,21,F
3098,936845633,450004091,19,F
3099,936845634,450004091,19,F
3100,936845635,450004091,19,F
3101,936845636,450004091,24,F
3102,936845637,450004091,22,F
3103,936845638,450004091,21,F
3104,936845639,450004091,22,F
3105,936845640,450004091,19,F
